respondent;sex;condition;exp_clock;trial_clock;block;block_nr;trial_nr;sound;salience;position;orientation;event;value;responseTime;accuracy
63;m;NA;176.474409334478;1.60150044155307;VO;2;14;visual only;high;central;left;SearchResponse;left;584.733264753595;1
63;m;NA;181.379846360767;1.88527114025783;VO;2;15;visual only;low;peripheral;right;SearchResponse;right;869.419319671579;1
63;m;NA;186.117887767148;1.71851156838238;VO;2;16;visual only;high;peripheral;right;SearchResponse;right;701.559898210689;1
63;m;NA;190.856022407883;1.7186036176281;VO;2;17;visual only;high;central;right;SearchResponse;right;700.900541385636;1
63;m;NA;195.543597938609;1.66782603878528;VO;2;18;visual only;high;central;left;SearchResponse;left;651.137874345295;1
63;m;NA;201.049464001087;2.48579657135997;VO;2;19;visual only;low;central;left;SearchResponse;left;1468.56519789435;1
63;m;NA;206.338114887709;2.26942089991644;VO;2;20;visual only;low;peripheral;right;SearchResponse;right;1252.06231698394;1
63;m;NA;210.976171898888;1.61846080305986;VO;2;21;visual only;high;central;right;SearchResponse;right;601.399700972252;1
63;m;NA;215.680694754235;1.68543509056326;VO;2;22;visual only;high;peripheral;left;SearchResponse;left;668.241247883998;1
63;m;NA;220.401665576966;1.70136750349775;VO;2;23;visual only;high;central;right;SearchResponse;right;684.343141969293;1
63;m;NA;225.7569525789;2.33557188045233;VO;2;24;visual only;low;central;left;SearchResponse;left;1317.71473051049;1
63;m;NA;230.562109309365;1.78534244862385;VO;2;25;visual only;high;peripheral;right;SearchResponse;right;768.69734574575;1
63;m;NA;235.750729973894;2.16892608604394;VO;2;26;visual only;low;central;right;SearchResponse;right;1151.18468902074;1
63;m;NA;241.17246306676;2.40207723050844;VO;2;27;visual only;low;peripheral;left;SearchResponse;left;1385.12358488515;1
63;m;NA;247.2288888318;3.03676318668295;VO;2;28;visual only;low;peripheral;right;SearchResponse;right;2018.99808587041;1
63;m;NA;252.500302024069;2.2518703173846;VO;2;29;visual only;low;peripheral;left;SearchResponse;left;1235.3417573031;1
63;m;NA;257.688826293685;2.16878109867685;VO;2;30;visual only;low;peripheral;right;SearchResponse;right;1152.92295708787;1
63;m;NA;262.444074184517;1.73530679452233;VO;2;31;visual only;high;peripheral;left;SearchResponse;left;717.70169341471;1
63;m;NA;268.03281573765;2.56859976565465;VO;2;32;visual only;low;central;left;SearchResponse;left;1552.37026687246;1
63;m;NA;274.522417140892;3.4600709923543;VA;3;1;microwaveoven;high;central;left;SearchResponse;left;634.927338338457;1
63;m;NA;281.495997835067;3.95527712535113;VA;3;2;firealarm;low;central;right;SearchResponse;right;1135.21672051866;1
63;m;NA;287.902833179571;3.3866489152424;VA;3;3;cluckinghen;high;peripheral;left;SearchResponse;left;567.629100987688;1
63;m;NA;295.243627765682;4.32057497161441;VA;3;4;microwaveoven;low;peripheral;left;SearchResponse;left;1500.67654182203;1
63;m;NA;301.816682238714;3.55339386977721;VA;3;5;firealarm;low;peripheral;right;SearchResponse;right;734.596474911086;1
63;m;NA;309.190605845768;4.35413697944023;VA;3;6;cluckinghen;low;peripheral;left;SearchResponse;left;1535.58136173524;1
63;m;NA;316.647696103319;4.43738224718254;VA;3;7;microwaveoven;low;central;left;SearchResponse;left;1619.4437147351;1
63;m;NA;323.104191794177;3.43669879168738;VA;3;8;cluckinghen;high;central;right;SearchResponse;right;617.975273053162;1
63;m;NA;329.594071715372;3.47008894803002;VA;3;9;microwaveoven;high;peripheral;right;SearchResponse;right;649.50864284765;1
63;m;NA;335.966940904851;3.35271199455019;VA;3;10;firealarm;high;central;left;SearchResponse;left;534.069068497047;1
63;m;NA;344.359108426492;5.37241249892395;VA;3;11;cluckinghen;low;peripheral;right;SearchResponse;right;2553.22122818325;1
63;m;NA;351.432446750696;4.05391989345662;VA;3;12;firealarm;low;central;left;SearchResponse;left;1235.47568300273;1
63;m;NA;358.672438770533;4.22029902157374;VA;3;13;cluckinghen;low;central;right;SearchResponse;right;1400.96315857954;1
63;m;NA;365.679945323616;3.98675479157828;VA;3;14;microwaveoven;low;peripheral;right;SearchResponse;right;1168.2501367759;1
63;m;NA;372.720864551375;4.02073516894598;VA;3;15;firealarm;low;peripheral;left;SearchResponse;left;1201.89510739874;1
63;m;NA;379.577213279554;3.83684654452372;VA;3;16;growlingdog;low;peripheral;left;SearchResponse;left;1018.29171704594;1
63;m;NA;386.667299817665;4.0704326510895;VA;3;17;microwaveoven;low;central;right;SearchResponse;right;1250.8415785851;1
63;m;NA;393.224912148318;3.53762856754474;VA;3;18;firealarm;high;peripheral;right;SearchResponse;right;717.747915536165;1
63;m;NA;400.848742224742;4.60479169432074;VA;3;19;growlingdog;low;peripheral;right;SearchResponse;right;1785.91489209794;1
63;m;NA;407.405536779203;3.53714066743851;VA;3;20;firealarm;high;central;right;SearchResponse;right;718.457444920205;1
63;m;NA;414.395845539053;3.97116371127777;VA;3;21;cluckinghen;low;central;left;SearchResponse;left;1152.28098304942;1
63;m;NA;420.952283353545;3.53680368047208;VA;3;22;growlingdog;high;peripheral;right;SearchResponse;right;717.980606365018;1
63;m;NA;427.358232971397;3.38639844662976;VA;3;23;cluckinghen;high;central;left;SearchResponse;left;568.910283618607;1
63;m;NA;433.781218407443;3.40291554981377;VA;3;24;growlingdog;high;central;right;SearchResponse;right;585.675090085715;1
63;m;NA;440.354137374554;3.55283959931694;VA;3;25;firealarm;high;peripheral;left;SearchResponse;left;734.785313950852;1
63;m;NA;446.827576834476;3.45325224054977;VA;3;26;growlingdog;high;peripheral;left;SearchResponse;left;634.819091763347;1
63;m;NA;453.301272688899;3.45361372129992;VA;3;27;cluckinghen;high;peripheral;right;SearchResponse;right;636.021262151189;1
63;m;NA;460.09135468374;3.77063116908539;VA;3;28;growlingdog;low;central;left;SearchResponse;left;952.699747751467;1
63;m;NA;466.48052724835;3.36994178767782;VA;3;29;microwaveoven;high;peripheral;left;SearchResponse;left;551.526416675188;1
63;m;NA;473.070866032853;3.57023887359537;VA;3;30;growlingdog;low;central;right;SearchResponse;right;753.070314880461;1
63;m;NA;479.560463880538;3.46999057789799;VA;3;31;microwaveoven;high;central;right;SearchResponse;right;650.224888348021;1
63;m;NA;486.06726663257;3.48726935847662;VA;3;32;growlingdog;high;central;left;SearchResponse;left;667.679866310209;1
63;m;NA;492.473693088978;3.37703589722514;VA;4;1;microwaveoven;high;central;left;SearchResponse;left;551.222219830379;1
63;m;NA;499.780901568593;4.28732703742571;VA;4;2;firealarm;low;central;right;SearchResponse;right;1468.97369087674;1
63;m;NA;506.220661687548;3.42001694813371;VA;4;3;cluckinghen;high;peripheral;left;SearchResponse;left;600.590221118182;1
63;m;NA;513.144610874821;3.90468720067292;VA;4;4;microwaveoven;low;peripheral;left;SearchResponse;left;1085.04160970915;1
63;m;NA;520.0845987465;3.92035610799212;VA;4;5;firealarm;low;peripheral;right;SearchResponse;right;1101.76770016551;1
63;m;NA;527.475528147072;4.3700812443858;VA;4;6;cluckinghen;low;peripheral;left;SearchResponse;left;1552.5879454799;1
63;m;NA;535.183028971776;4.68843399814796;VA;4;7;microwaveoven;low;central;left;SearchResponse;left;1869.57378848456;1
63;m;NA;541.672388202744;3.46967294882052;VA;4;8;cluckinghen;high;central;right;SearchResponse;right;650.629430892877;1
63;m;NA;548.279319547;3.58681010012515;VA;4;9;microwaveoven;high;peripheral;right;SearchResponse;right;768.14228517469;1
63;m;NA;554.618977937847;3.319947219803;VA;4;10;firealarm;high;central;left;SearchResponse;left;501.357626984827;1
63;m;NA;561.375679257908;3.73694590223022;VA;4;11;cluckinghen;low;peripheral;right;SearchResponse;right;918.338926741853;1
63;m;NA;568.215413302882;3.81992410880048;VA;4;12;firealarm;low;central;left;SearchResponse;left;1001.81135442108;1
63;m;NA;574.889164070832;3.65389737498481;VA;4;13;cluckinghen;low;central;right;SearchResponse;right;835.112226894125;1
63;m;NA;581.695530873025;3.78708466747776;VA;4;14;microwaveoven;low;peripheral;right;SearchResponse;right;968.322432949208;1
63;m;NA;588.669154628878;3.95334883290343;VA;4;15;firealarm;low;peripheral;left;SearchResponse;left;1135.44783124235;1
63;m;NA;596.643453543773;4.95423060888425;VA;4;16;growlingdog;low;peripheral;left;SearchResponse;left;2134.74422774743;1
63;m;NA;603.167433150811;3.50313224073034;VA;4;17;microwaveoven;low;central;right;SearchResponse;right;685.249016736634;1
63;m;NA;609.675329036429;3.48835854150821;VA;4;18;firealarm;high;peripheral;right;SearchResponse;right;668.702679104172;1
63;m;NA;617.097903609043;4.4041706584394;VA;4;19;growlingdog;low;peripheral;right;SearchResponse;right;1585.78294166364;1
63;m;NA;623.48728634615;3.37008914549369;VA;4;20;firealarm;high;central;right;SearchResponse;right;550.694813369773;1
63;m;NA;630.26112975576;3.75383831339423;VA;4;21;cluckinghen;low;central;left;SearchResponse;left;934.986400068738;1
63;m;NA;636.667517101159;3.38682195194997;VA;4;22;growlingdog;high;peripheral;right;SearchResponse;right;568.050235859118;1
63;m;NA;643.073567459593;3.3864620514214;VA;4;23;cluckinghen;high;central;left;SearchResponse;left;567.575372755527;1
63;m;NA;649.346875364194;3.25203426752705;VA;4;24;growlingdog;high;central;right;SearchResponse;right;434.872820042074;1
63;m;NA;655.686067583039;3.320016355603;VA;4;25;firealarm;high;peripheral;left;SearchResponse;left;500.739356619306;1
63;m;NA;662.075799158891;3.36976717086509;VA;4;26;growlingdog;high;peripheral;left;SearchResponse;left;550.491357105784;1
63;m;NA;668.432208133861;3.33674600149971;VA;4;27;cluckinghen;high;peripheral;right;SearchResponse;right;518.227124586701;1
63;m;NA;675.02201279602;3.56968302291352;VA;4;28;growlingdog;low;central;left;SearchResponse;left;751.350219477899;1
63;m;NA;681.561927186325;3.51967541791964;VA;4;29;microwaveoven;high;peripheral;left;SearchResponse;left;701.443355181254;1
63;m;NA;688.251959601068;3.67050889774691;VA;4;30;growlingdog;low;central;right;SearchResponse;right;850.796541664749;1
63;m;NA;694.791765349568;3.52018702181522;VA;4;31;microwaveoven;high;central;right;SearchResponse;right;700.864590820856;1
63;m;NA;701.165421500453;3.35316157399211;VA;4;32;growlingdog;high;central;left;SearchResponse;left;534.861955791712;1
64;f;NA;65.9361980268732;4.08783314516768;VO;2;2;visual only;low;peripheral;right;SearchResponse;right;3070.57292549871;1
64;f;NA;71.9920039633289;3.03640172025189;VO;2;3;visual only;low;central;right;SearchResponse;right;2019.26554995589;1
64;f;NA;77.2807154082693;2.2689718217589;VO;2;4;visual only;low;central;left;SearchResponse;left;1251.98854017071;1
64;f;NA;82.2357009609696;1.93537195399404;VO;2;5;visual only;high;central;right;SearchResponse;right;917.736031347886;1
64;f;NA;86.9066403452307;1.65143719292246;VO;2;6;visual only;high;central;left;SearchResponse;left;635.660427622497;1
64;f;NA;92.7628815600183;2.83634396223351;VO;2;7;visual only;low;peripheral;right;SearchResponse;right;1819.65381582268;1
64;f;NA;97.9677318041213;2.18466933770105;VO;2;8;visual only;low;peripheral;right;SearchResponse;right;1168.59035077505;1
64;f;NA;104.007290457608;3.01958673447371;VO;2;9;visual only;low;peripheral;left;SearchResponse;left;2002.90290894918;1
64;f;NA;108.978951934492;1.95204471773468;VO;2;10;visual only;high;peripheral;left;SearchResponse;left;935.026670573279;1
64;f;NA;113.533474317519;1.53488310519606;VO;2;11;visual only;high;central;right;SearchResponse;right;517.699527554214;1
64;f;NA;118.621944696177;2.06877026171423;VO;2;12;visual only;low;central;left;SearchResponse;left;1051.9754239358;1
64;f;NA;123.426451869309;1.78483747574501;VO;2;13;visual only;high;central;right;SearchResponse;right;768.516316544265;1
64;f;NA;128.298222541111;1.85186156746931;VO;2;14;visual only;high;peripheral;right;SearchResponse;right;834.984162123874;1
64;f;NA;133.086284110555;1.76840293384157;VO;2;15;visual only;high;peripheral;left;SearchResponse;left;752.137873321772;1
64;f;NA;138.274809244787;2.1688356839586;VO;2;16;visual only;low;central;left;SearchResponse;left;1151.80697012693;1
64;f;NA;142.962878478458;1.6683063020464;VO;2;17;visual only;low;central;left;SearchResponse;left;651.301686884835;1
64;f;NA;147.917798450915;1.93462370825;VO;2;18;visual only;high;peripheral;right;SearchResponse;right;918.338894378394;1
64;f;NA;152.589224945521;1.65175877255388;VO;2;19;visual only;high;peripheral;left;SearchResponse;left;634.612330468372;1
64;f;NA;157.927790336311;2.31894191587344;VO;2;20;visual only;low;central;right;SearchResponse;right;1301.65838752873;1
64;f;NA;163.016142591834;2.06867268146016;VO;2;21;visual only;high;central;right;SearchResponse;right;1051.65977030993;1
64;f;NA;167.821857861942;1.78595431358553;VO;2;22;visual only;high;peripheral;right;SearchResponse;right;768.201847793534;1
64;f;NA;172.724125670502;1.88333094981499;VO;2;23;visual only;high;central;left;SearchResponse;left;865.728607168421;1
64;f;NA;177.829452516511;2.08587364200503;VO;2;24;visual only;high;peripheral;left;SearchResponse;left;1067.61826341972;1
64;f;NA;182.452452815836;1.6013691239059;VO;2;25;visual only;high;central;left;SearchResponse;left;584.557693451643;1
64;f;NA;188.091598472558;2.61952889757231;VO;2;26;visual only;low;peripheral;left;SearchResponse;left;1602.06364118494;1
64;f;NA;192.92942549428;1.81842320039868;VO;2;27;visual only;high;peripheral;right;SearchResponse;right;800.752117298543;1
64;f;NA;198.651830673683;2.7026382968761;VO;2;28;visual only;low;peripheral;left;SearchResponse;left;1685.51753414795;1
64;f;NA;204.674288317328;3.00273579824716;VO;2;29;visual only;low;central;right;SearchResponse;right;1985.40367744863;1
64;f;NA;209.37924088235;1.68552662059665;VO;2;30;visual only;high;central;left;SearchResponse;left;668.308277148753;1
64;f;NA;214.851355889346;2.45246308739297;VO;2;31;visual only;low;peripheral;left;SearchResponse;left;1435.63822517172;1
64;f;NA;220.123251558281;2.25135802268051;VO;2;32;visual only;low;peripheral;right;SearchResponse;right;1235.45878846198;1
64;f;NA;227.013434052933;3.86135488562286;VA;3;1;firealarm;high;central;left;SearchResponse;left;1034.8570314236;1
64;f;NA;233.386488278164;3.35332171316259;VA;3;2;microwaveoven;high;central;left;SearchResponse;left;534.716389607638;1
64;f;NA;239.860252665356;3.45426496118307;VA;3;3;cluckinghen;high;central;left;SearchResponse;left;634.540824452415;1
64;f;NA;246.39952292433;3.52019157283939;VA;3;4;firealarm;high;central;right;SearchResponse;right;701.334200333804;1
64;f;NA;253.105958548607;3.68674538377672;VA;3;5;cluckinghen;high;central;right;SearchResponse;right;868.09818376787;1
64;f;NA;259.645941102877;3.52012994349934;VA;3;6;firealarm;high;peripheral;left;SearchResponse;left;701.368175679818;1
64;f;NA;266.019123723032;3.35343707120046;VA;3;7;growlingdog;high;central;left;SearchResponse;left;534.5927355811;1
64;f;NA;272.425375327934;3.38656808040105;VA;3;8;microwaveoven;high;central;right;SearchResponse;right;567.225967999548;1
64;f;NA;278.848496832186;3.40336370817386;VA;3;9;growlingdog;high;central;right;SearchResponse;right;584.752458613366;1
64;f;NA;285.221688143676;3.35348171298392;VA;3;10;cluckinghen;high;peripheral;left;SearchResponse;left;534.25061237067;1
64;f;NA;291.644629499875;3.40239067282528;VA;3;11;microwaveoven;high;peripheral;left;SearchResponse;left;584.583372576162;1
64;f;NA;298.151013687253;3.48669157666154;VA;3;12;growlingdog;high;peripheral;left;SearchResponse;left;667.882401263341;1
64;f;NA;304.49120593979;3.31952147046104;VA;3;13;firealarm;high;peripheral;right;SearchResponse;right;501.35426945053;1
64;f;NA;310.897165594622;3.38660877174698;VA;3;14;microwaveoven;high;peripheral;right;SearchResponse;right;567.479202058166;1
64;f;NA;317.469633233268;3.55281729926355;VA;3;15;cluckinghen;high;peripheral;right;SearchResponse;right;733.421853277832;1
64;f;NA;324.243851071456;3.75367347570136;VA;3;16;growlingdog;high;peripheral;right;SearchResponse;right;934.811757178977;1
64;f;NA;331.601229667198;4.33766070078127;VA;3;17;firealarm;low;central;left;SearchResponse;left;1518.86732806452;1
64;f;NA;338.39108994999;3.76996065978892;VA;3;18;microwaveoven;low;central;left;SearchResponse;left;951.494397595525;1
64;f;NA;346.866422729567;5.45534663856961;VA;3;19;growlingdog;low;central;left;SearchResponse;left;2636.66388276033;1
64;f;NA;353.673257602844;3.78712922520936;VA;3;20;cluckinghen;low;central;left;SearchResponse;left;967.576940078288;1
64;f;NA;360.729880130617;4.03695164527744;VA;3;21;growlingdog;low;central;right;SearchResponse;right;1217.51985372975;1
64;f;NA;367.553581347456;3.80358352023177;VA;3;22;firealarm;low;central;right;SearchResponse;right;984.672814141959;1
64;f;NA;374.260425860062;3.68696819851175;VA;3;23;microwaveoven;low;central;right;SearchResponse;right;867.98717174679;1
64;f;NA;382.685389139224;5.40522563108243;VA;3;24;growlingdog;low;peripheral;left;SearchResponse;left;2586.34732034989;1
64;f;NA;389.75926319533;4.05355606367812;VA;3;25;microwaveoven;low;peripheral;left;SearchResponse;left;1235.1925172843;1
64;f;NA;396.616042483365;3.83703650441021;VA;3;26;cluckinghen;low;central;right;SearchResponse;right;1018.72234069742;1
64;f;NA;403.889849458123;4.25407169712707;VA;3;27;growlingdog;low;peripheral;right;SearchResponse;right;1435.35022553988;1
64;f;NA;410.6967803312;3.78690957138315;VA;3;28;firealarm;low;peripheral;left;SearchResponse;left;968.458321411163;1
64;f;NA;418.738221055828;5.0217200643383;VA;3;29;microwaveoven;low;peripheral;right;SearchResponse;right;2202.97488919459;1
64;f;NA;425.728736428777;3.97083303355612;VA;3;30;cluckinghen;low;peripheral;left;SearchResponse;left;1151.92785882391;1
64;f;NA;433.069280285621;4.32105193729512;VA;3;31;firealarm;low;peripheral;right;SearchResponse;right;1501.03427004069;1
64;f;NA;440.293078450486;4.2041339983698;VA;3;32;cluckinghen;low;peripheral;right;SearchResponse;right;1385.32363786362;1
64;f;NA;446.849507398438;3.52726277173497;VA;4;1;firealarm;high;central;left;SearchResponse;left;701.099138939753;1
64;f;NA;453.306048701517;3.43662903853692;VA;4;2;microwaveoven;high;central;left;SearchResponse;left;618.135121883824;1
64;f;NA;459.712414479116;3.38675573468208;VA;4;3;cluckinghen;high;central;left;SearchResponse;left;567.634461214766;1
64;f;NA;466.318943100981;3.58668865310028;VA;4;4;firealarm;high;central;right;SearchResponse;right;768.081353977323;1
64;f;NA;472.725376039045;3.3865803272929;VA;4;5;cluckinghen;high;central;right;SearchResponse;right;567.913374165073;1
64;f;NA;479.231695041293;3.48652249039151;VA;4;6;firealarm;high;peripheral;left;SearchResponse;left;667.761512566358;1
64;f;NA;485.638336176518;3.38667395664379;VA;4;7;growlingdog;high;central;left;SearchResponse;left;568.290657596663;1
64;f;NA;492.09475619602;3.4366211371962;VA;4;8;microwaveoven;high;central;right;SearchResponse;right;618.154085008428;1
64;f;NA;498.48443340743;3.36996879801154;VA;4;9;growlingdog;high;central;right;SearchResponse;right;551.886930363253;1
64;f;NA;504.92404476204;3.41988042299636;VA;4;10;cluckinghen;high;peripheral;left;SearchResponse;left;601.093371165916;1
64;f;NA;511.397351668449;3.45340609829873;VA;4;11;microwaveoven;high;peripheral;left;SearchResponse;left;635.50003268756;1
64;f;NA;517.803804359399;3.38672333955765;VA;4;12;growlingdog;high;peripheral;left;SearchResponse;left;567.828831030056;1
64;f;NA;524.176543720998;3.35295865195803;VA;4;13;firealarm;high;peripheral;right;SearchResponse;right;534.89258675836;1
64;f;NA;530.583220016677;3.38673953711987;VA;4;14;microwaveoven;high;peripheral;right;SearchResponse;right;567.598905647174;1
64;f;NA;537.156494369963;3.55373107572086;VA;4;15;cluckinghen;high;peripheral;right;SearchResponse;right;734.543432015926;1
64;f;NA;543.62933036359;3.45320422202349;VA;4;16;growlingdog;high;peripheral;right;SearchResponse;right;634.371738415211;1
64;f;NA;551.253844142193;4.60454225447029;VA;4;17;firealarm;low;central;left;SearchResponse;left;1785.72004218586;1
64;f;NA;558.061548149679;3.78795450786129;VA;4;18;microwaveoven;low;central;left;SearchResponse;left;968.290815595537;1
64;f;NA;564.533574267989;3.45323898736387;VA;4;19;growlingdog;low;central;left;SearchResponse;left;634.709120495245;1
64;f;NA;570.956589895766;3.40305081987754;VA;4;20;cluckinghen;low;central;left;SearchResponse;left;584.567965008318;1
64;f;NA;577.630048584659;3.6533951156307;VA;4;21;growlingdog;low;central;right;SearchResponse;right;834.709989605471;1
64;f;NA;585.488061253447;4.83805418200791;VA;4;22;firealarm;low;central;right;SearchResponse;right;2019.08658700995;1
64;f;NA;592.678282384994;4.17041908879764;VA;4;23;microwaveoven;low;central;right;SearchResponse;right;1351.21959308162;1
64;f;NA;600.636492031394;4.93821125826798;VA;4;24;growlingdog;low;peripheral;left;SearchResponse;left;2120.09778548963;1
64;f;NA;607.493234183639;3.83709141775034;VA;4;25;microwaveoven;low;peripheral;left;SearchResponse;left;1017.45933061466;1
64;f;NA;614.350257224403;3.83725181268528;VA;4;26;cluckinghen;low;central;right;SearchResponse;right;1018.91829096712;1
64;f;NA;621.306867663283;3.93683921103366;VA;4;27;growlingdog;low;peripheral;right;SearchResponse;right;1117.82736936584;1
64;f;NA;628.380905669648;4.05435645743273;VA;4;28;firealarm;low;peripheral;left;SearchResponse;left;1235.07557902485;1
64;f;NA;636.054889789782;4.65428242273629;VA;4;29;microwaveoven;low;peripheral;right;SearchResponse;right;1835.71897563525;1
64;f;NA;642.694921963615;3.62008869904093;VA;4;30;cluckinghen;low;peripheral;left;SearchResponse;left;801.30836321041;1
64;f;NA;649.718631160678;4.00383446295746;VA;4;31;firealarm;low;peripheral;right;SearchResponse;right;1184.96049777605;1
64;f;NA;656.742539468687;4.0039861665573;VA;4;32;cluckinghen;low;peripheral;right;SearchResponse;right;1185.1453864947;1
66;m;NA;83.2784663701896;3.33801560499705;VO;2;1;visual only;high;central;right;SearchResponse;right;2319.86054312438;1
66;m;NA;88.533640691312;2.23551960499026;VO;2;2;visual only;high;peripheral;left;SearchResponse;left;1217.7287901286;1
66;m;NA;94.3565254320856;2.80316562973894;VO;2;3;visual only;low;central;left;SearchResponse;left;1786.35654319078;1
66;m;NA;99.6447715554386;2.2687593086157;VO;2;4;visual only;low;central;right;SearchResponse;right;1251.97866675444;1
66;m;NA;104.699907555478;2.03538528387435;VO;2;5;visual only;low;central;left;SearchResponse;left;1018.35772837512;1
66;m;NA;110.572395061608;2.85281106154434;VO;2;6;visual only;low;central;right;SearchResponse;right;1835.81313584;1
66;m;NA;115.559103604872;1.96700523444451;VO;2;7;visual only;high;peripheral;left;SearchResponse;left;949.535209918395;1
66;m;NA;121.230961777736;2.65282133338042;VO;2;8;visual only;low;central;right;SearchResponse;right;1635.27624704875;1
66;m;NA;126.086705382681;1.83389827166684;VO;2;9;visual only;high;central;left;SearchResponse;left;816.812247037888;1
66;m;NA;130.859341826988;1.75183604937047;VO;2;10;visual only;high;central;left;SearchResponse;left;734.71762961708;1
66;m;NA;135.714219061658;1.8347346172668;VO;2;11;visual only;low;central;right;SearchResponse;right;818.243950605392;1
66;m;NA;141.319854222238;2.58594409865327;VO;2;12;visual only;low;peripheral;right;SearchResponse;right;1569.02123452164;1
66;m;NA;146.256762864068;1.91728711104952;VO;2;13;visual only;high;peripheral;left;SearchResponse;left;901.487407507375;1
66;m;NA;150.912752987584;1.6350170862861;VO;2;14;visual only;low;central;left;SearchResponse;left;617.903802543879;1
66;m;NA;157.235699357931;3.30317234573886;VO;2;15;visual only;low;peripheral;left;SearchResponse;left;2286.05155553669;1
66;m;NA;162.592100740643;2.33672493835911;VO;2;16;visual only;low;central;left;SearchResponse;left;1318.77688900568;1
66;m;NA;167.329082074109;1.71999091352336;VO;2;17;visual only;high;central;right;SearchResponse;left;700.459061656147;0
66;m;NA;172.784712296212;2.43585975305177;VO;2;18;visual only;low;peripheral;right;SearchResponse;right;1418.9127900172;1
66;m;NA;177.789961086353;1.98567624692805;VO;2;19;visual only;high;peripheral;right;SearchResponse;right;968.410074245185;1
66;m;NA;182.577926716069;1.76863762969151;VO;2;20;visual only;high;central;right;SearchResponse;right;751.835654256865;1
66;m;NA;187.56471229624;1.96735802479088;VO;2;21;visual only;high;peripheral;right;SearchResponse;right;950.308345723897;1
66;m;NA;192.971557135694;2.38586706179194;VO;2;22;visual only;low;peripheral;right;SearchResponse;right;1368.76167892478;1
66;m;NA;198.5272193579;2.5357451851014;VO;2;23;visual only;low;peripheral;left;SearchResponse;left;1518.53787666187;1
66;m;NA;203.548711111071;2.00205708644353;VO;2;24;visual only;high;central;left;SearchResponse;left;985.266172792763;1
66;m;NA;208.652542814845;2.08413234562613;VO;2;25;visual only;high;peripheral;right;SearchResponse;right;1066.78321002983;1
66;m;NA;214.659822617192;2.98633323470131;VO;2;26;visual only;low;peripheral;right;SearchResponse;right;1969.41274078563;1
66;m;NA;220.248701629462;2.56888019759208;VO;2;27;visual only;low;peripheral;left;SearchResponse;left;1552.29037045501;1
66;m;NA;225.503947851714;2.23555634566583;VO;2;28;visual only;low;peripheral;left;SearchResponse;left;1219.09135812894;1
66;m;NA;230.692558222217;2.16884345677681;VO;2;29;visual only;high;central;right;SearchResponse;right;1152.15091360733;1
66;m;NA;235.480626567733;1.76844641985372;VO;2;30;visual only;high;peripheral;right;SearchResponse;right;751.58320995979;1
66;m;NA;240.318832197459;1.81844819756225;VO;2;31;visual only;high;central;left;SearchResponse;left;801.572345662862;1
66;m;NA;245.02352750604;1.6850157037843;VO;2;32;visual only;high;peripheral;left;SearchResponse;left;667.913876473904;1
66;m;NA;252.463166024536;4.40881343209185;VA;3;1;growlingdog;low;central;right;SearchResponse;left;1583.8301233016;0
66;m;NA;260.255770864198;4.77178982715122;VA;3;2;microwaveoven;low;central;right;SearchResponse;right;1952.22518523224;1
66;m;NA;267.811567802448;4.53650133335032;VA;3;3;cluckinghen;low;peripheral;left;SearchResponse;left;1717.83624682575;1
66;m;NA;274.552994370228;3.72034804942086;VA;3;4;growlingdog;high;peripheral;right;SearchResponse;right;901.789629599079;1
66;m;NA;281.19194192579;3.61923081497662;VA;3;5;firealarm;high;central;right;SearchResponse;right;800.170271657407;1
66;m;NA;287.749568789965;3.53683002456091;VA;3;6;growlingdog;high;central;left;SearchResponse;left;718.207604950294;1
66;m;NA;294.306441876572;3.53705520997755;VA;3;7;cluckinghen;high;central;right;SearchResponse;right;717.920790193602;1
66;m;NA;301.211732543074;3.88595318514854;VA;3;8;firealarm;high;peripheral;left;SearchResponse;left;1067.254913738;1
66;m;NA;307.935146666598;3.70240829628892;VA;3;9;microwaveoven;high;peripheral;left;SearchResponse;left;883.645629743114;1
66;m;NA;314.693199802423;3.73711960483342;VA;3;10;growlingdog;low;central;left;SearchResponse;left;918.368000071496;1
66;m;NA;321.783595456742;4.07074370374903;VA;3;11;cluckinghen;low;peripheral;right;SearchResponse;right;1252.14498769492;1
66;m;NA;329.324571654201;4.52126064198092;VA;3;12;growlingdog;low;peripheral;right;SearchResponse;left;1702.56632100791;0
66;m;NA;336.647194864228;4.30301195057109;VA;3;13;cluckinghen;low;central;left;SearchResponse;left;1484.07901241444;1
66;m;NA;343.305159901269;3.63698172848672;VA;3;14;growlingdog;high;central;right;SearchResponse;right;817.272493848577;1
66;m;NA;350.629083654145;4.30427930876613;VA;3;15;microwaveoven;low;peripheral;right;SearchResponse;right;1485.77777785249;1
66;m;NA;358.735851851758;5.08701234590262;VA;3;16;growlingdog;low;peripheral;left;SearchResponse;left;2269.1934814211;1
66;m;NA;365.644091259222;3.88721935800277;VA;3;17;firealarm;high;peripheral;right;SearchResponse;right;1068.55861726217;1
66;m;NA;372.367660246789;3.70381353073753;VA;3;18;cluckinghen;high;peripheral;left;SearchResponse;left;885.261036921293;1
66;m;NA;378.890744493809;3.50352079002187;VA;3;19;microwaveoven;high;central;right;SearchResponse;right;684.841086389497;1
66;m;NA;385.714279506123;3.80402370356023;VA;3;20;growlingdog;high;peripheral;left;SearchResponse;left;985.187950544059;1
