respondent;block;trial_nr;sound;salience;arousal;responseTime
2;VO;2;visual only;high;visual only;985.34518503584
2;VO;3;visual only;low;visual only;1035.44691368006
2;VO;4;visual only;high;visual only;801.726024830714
2;VO;5;visual only;low;visual only;2269.8200494051
2;VO;6;visual only;high;visual only;1051.91466677934
2;VO;7;visual only;high;visual only;1185.08997536264
2;VO;8;visual only;high;visual only;868.377679027617
2;VO;9;visual only;low;visual only;935.54488895461
2;VO;10;visual only;low;visual only;1886.1910123378
2;VO;11;visual only;low;visual only;968.814617488533
2;VO;12;visual only;low;visual only;1669.34716049582
2;VO;13;visual only;high;visual only;951.613234356046
2;VO;14;visual only;low;visual only;768.306172918528
2;VO;15;visual only;high;visual only;718.236839398742
2;VO;16;visual only;low;visual only;718.800987582654
2;VO;17;visual only;low;visual only;985.708642052487
2;VO;18;visual only;high;visual only;818.408296210691
2;VO;19;visual only;low;visual only;985.142123652622
2;VO;20;visual only;high;visual only;986.05669150129
2;VO;21;visual only;high;visual only;885.35861717537
2;VO;22;visual only;low;visual only;1435.7629630249
2;VO;23;visual only;high;visual only;767.359999939799
2;VO;24;visual only;high;visual only;1018.65679002367
2;VO;25;visual only;high;visual only;651.670123450458
2;VO;26;visual only;high;visual only;952.023703837767
2;VO;27;visual only;low;visual only;1151.9083455205
2;VO;28;visual only;low;visual only;1051.98854301125
2;VO;29;visual only;high;visual only;685.1891358383
2;VO;30;visual only;low;visual only;1402.52800006419
2;VO;31;visual only;high;visual only;751.4334814623
2;VO;32;visual only;low;visual only;1635.45995065942
3;VA;1;S1;low;S1;1435.49508566502
3;VA;2;S2;high;S2;801.126044825651
3;VA;3;S4;low;S4;1426.85409449041
3;VA;4;S1;high;S1;684.422788908705
3;VA;5;S3;high;S3;592.47786377091
3;VA;6;S4;high;S4;659.397001261823
3;VA;7;S3;low;S3;1035.12218676042
3;VA;8;S1;high;S1;734.918216243386
3;VA;9;S4;high;S4;676.204909104854
3;VA;10;S1;low;S1;1352.1749539068
3;VA;11;S3;high;S3;884.768744581379
3;VA;12;S4;high;S4;951.590499491431
3;VA;13;S2;low;S2;1260.43644850142
3;VA;14;S4;low;S4;1068.83538514376
3;VA;15;S3;low;S3;1084.53178650234
3;VA;16;S2;low;S2;742.998811881989
3;VA;17;S1;high;S1;676.531230215915
3;VA;18;S4;low;S4;1551.79735389538
3;VA;19;S1;low;S1;918.299622135237
3;VA;20;S3;high;S3;675.950291799381
3;VA;21;S4;high;S4;726.244040066376
3;VA;22;S3;low;S3;834.752724855207
3;VA;23;S4;low;S4;1118.71826916467
3;VA;24;S2;low;S2;893.063463852741
3;VA;25;S1;high;S1;642.906723194756
3;VA;26;S2;high;S2;676.397699280642
3;VA;27;S3;low;S3;1218.34161714651
3;VA;28;S2;low;S2;1585.57099674363
3;VA;29;S3;high;S3;735.050364513882
3;VA;30;S2;high;S2;642.982575111091
3;VA;31;S1;low;S1;1477.11090452503
3;VA;32;S2;high;S2;843.305419548415
3;VO;1;visual only;high;visual only;1752.37402576022
3;VO;3;visual only;high;visual only;1135.23955945857
3;VO;4;visual only;low;visual only;1484.67337666079
3;VO;5;visual only;low;visual only;968.016579980031
3;VO;6;visual only;low;visual only;1485.19406816922
3;VO;7;visual only;high;visual only;934.812418650836
3;VO;8;visual only;low;visual only;901.4565537218
3;VO;10;visual only;low;visual only;1085.77623148449
3;VO;11;visual only;high;visual only;885.119954589754
3;VO;12;visual only;high;visual only;835.052971728146
3;VO;13;visual only;high;visual only;984.344487544149
3;VO;14;visual only;low;visual only;1268.5121060349
3;VO;15;visual only;high;visual only;718.074752716348
3;VO;16;visual only;high;visual only;717.964530456811
3;VO;17;visual only;low;visual only;935.368665959686
3;VO;18;visual only;high;visual only;884.970226092264
3;VO;19;visual only;low;visual only;2202.89272209629
3;VO;20;visual only;low;visual only;1552.44071222842
3;VO;21;visual only;high;visual only;934.895381564274
3;VO;22;visual only;low;visual only;1335.30284860171
3;VO;23;visual only;high;visual only;818.005261477083
3;VO;24;visual only;high;visual only;701.438697054982
3;VO;25;visual only;low;visual only;1402.13309717365
3;VO;26;visual only;high;visual only;584.60032986477
3;VO;27;visual only;low;visual only;786.158927949145
3;VO;28;visual only;high;visual only;617.879552766681
3;VO;29;visual only;low;visual only;934.964122483507
3;VO;30;visual only;low;visual only;1085.0232434459
3;VO;31;visual only;high;visual only;650.634923717007
3;VO;32;visual only;high;visual only;818.084668833762
4;VA;1;S3;high;S3;934.930275543593
4;VA;2;S4;high;S4;751.66972563602
4;VA;3;S1;high;S1;801.597350509837
4;VA;4;S3;high;S3;742.94322100468
4;VA;5;S2;high;S2;801.621844409965
4;VA;6;S4;high;S4;768.088860204443
4;VA;7;S3;high;S3;667.592821526341
4;VA;8;S4;high;S4;752.095206524245
4;VA;9;S1;high;S1;601.092778495513
4;VA;10;S4;high;S4;742.991418577731
4;VA;11;S2;high;S2;743.041196139529
4;VA;12;S4;low;S4;2127.60868726764
4;VA;13;S2;high;S2;743.14035649877
4;VA;14;S4;low;S4;1768.6644642381
4;VA;15;S1;high;S1;768.163526896387
4;VA;16;S2;high;S2;709.991964511573
4;VA;17;S4;low;S4;1218.81980239414
4;VA;18;S1;high;S1;684.904004097916
4;VA;19;S2;low;S2;1293.45020302571
4;VA;20;S3;high;S3;851.402901462279
4;VA;21;S4;low;S4;1585.74485220015
4;VA;22;S2;low;S2;1193.62082984298
4;VA;23;S3;low;S3;1093.21249462664
4;VA;24;S2;low;S2;1251.84849079233
4;VA;25;S3;low;S3;900.583663256839
4;VA;26;S1;low;S1;1118.49482508842
4;VA;27;S2;low;S2;1819.72769228742
4;VA;28;S1;low;S1;1518.73735303525
4;VA;29;S3;low;S3;1769.22703126911
4;VA;30;S1;low;S1;1402.30494446587
4;VA;31;S3;low;S3;1301.80139956065
4;VA;32;S1;low;S1;1443.12601571437
4;VO;1;visual only;high;visual only;2252.93826707639
4;VO;2;visual only;high;visual only;1118.47447953187
4;VO;3;visual only;high;visual only;551.219277083874
4;VO;4;visual only;low;visual only;1452.59819831699
4;VO;5;visual only;low;visual only;1268.63285945728
4;VO;6;visual only;high;visual only;684.56148612313
4;VO;7;visual only;low;visual only;919.035782106221
4;VO;8;visual only;high;visual only;784.417130751535
4;VO;9;visual only;low;visual only;2770.01675846986
4;VO;10;visual only;high;visual only;618.066381430253
4;VO;11;visual only;high;visual only;683.817190816626
4;VO;12;visual only;low;visual only;984.733258606866
4;VO;14;visual only;low;visual only;1269.21201916412
4;VO;15;visual only;high;visual only;851.25040775165
4;VO;16;visual only;low;visual only;783.787403255701
4;VO;17;visual only;low;visual only;1502.50152708031
4;VO;18;visual only;low;visual only;1685.50054635853
4;VO;19;visual only;low;visual only;1135.06981125101
4;VO;20;visual only;low;visual only;685.332645429298
4;VO;21;visual only;high;visual only;750.1803454943
4;VO;22;visual only;high;visual only;850.769618526101
4;VO;23;visual only;high;visual only;733.599235769361
4;VO;24;visual only;low;visual only;1068.64818767644
4;VO;26;visual only;low;visual only;1284.92162376642
4;VO;27;visual only;high;visual only;834.697742713615
4;VO;28;visual only;high;visual only;884.793070843443
4;VO;29;visual only;high;visual only;985.063529806212
4;VO;30;visual only;high;visual only;684.97037421912
4;VO;31;visual only;low;visual only;1585.42406256311
4;VO;32;visual only;high;visual only;768.076613545418
5;VA;1;S4;high;S4;1644.01359960902
5;VA;2;S3;low;S3;1894.31167324074
5;VA;3;S2;low;S2;951.606002403423
5;VA;4;S1;high;S1;667.81188279856
5;VA;5;S2;high;S2;534.592340351082
5;VA;6;S3;low;S3;860.093455645256
5;VA;7;S2;low;S2;918.017314746976
5;VA;8;S3;high;S3;600.485964561813
5;VA;9;S4;low;S4;2169.31844851933
5;VA;10;S2;high;S2;709.548903396353
5;VA;11;S1;high;S1;634.393269196153
5;VA;12;S4;high;S4;659.933376940899
